playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478062,2022,Dysin Mayo,ARI,D,other,15,272.0,7.0,-0.58,0.19,0.4,0.2,0.14,0.2,0.15,20.0,0.81,0.14,0.06,0.08,0.02,0.59,0.11,0.14,0.14,0.14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.16,0.16,0.16,7.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,527.0,0.0,0.0,0.0,1.0,0.81,0.14,0.14,0.14,0.14,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.16,0.16,0.16,3.11,0.61,0.53,0.61,0.53,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.4,0.21,0.0,0.0,0.0,8.0,4.0,4.0,0.11,0.0,0.0,0.71,0.71,0.62,1.53,2.33,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8478062,2022,Dysin Mayo,ARI,D,all,15,10528.0,273.0,-2.23,0.28,0.42,0.34,0.42,0.35,0.41,92.0,8.46,0.51,0.52,2.04,0.26,5.15,3.53,0.51,0.51,0.51,0.0,0.0,7.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,2.0,7.0,12.0,4.0,8.0,0.0,30.0,2.0,8.0,11.0,1.0,0.0,0.36,0.14,0.0,0.0,0.0,0.0,13.7,12.0,11.98,5.0,0.11,0.0,0.0,0.62,0.62,0.62,273.0,17.0,41.0,53.0,162.0,29.0,53.0,32.0,159.0,0.0,0.0,43534.0,8.0,10.0,5.0,20.0,50.91,4.12,4.09,4.13,4.11,52.0,18.0,26.0,96.0,4.0,0.0,0.0,56.0,9.0,5.0,1.83,1.06,1.23,3.0,0.0,1.0,94.63,70.0,70.09,0.7,0.0,0.0,4.82,4.84,4.82,92.95,10.43,9.93,10.31,9.82,94.0,36.0,59.0,189.0,15.0,8.0,2.0,79.0,39.0,12.0,2.51,4.59,3.34,7.0,4.0,4.0,190.04,130.0,129.7,1.55,2.04,2.04,9.94,9.87,9.5,36.15,49.98,578.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0
8478062,2022,Dysin Mayo,ARI,D,5on5,15,9117.0,228.0,-2.23,0.35,0.4,0.39,0.43,0.41,0.42,89.0,7.65,0.36,0.46,1.96,0.24,4.57,3.41,0.36,0.36,0.36,0.0,0.0,6.0,5.0,2.0,13.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,6.0,11.0,4.0,8.0,0.0,29.0,2.0,8.0,11.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,12.7,11.0,10.98,5.0,0.09,0.0,0.0,0.46,0.46,0.46,228.0,17.0,31.0,51.0,129.0,28.0,42.0,23.0,135.0,0.0,0.0,31522.0,8.0,10.0,5.0,17.0,49.26,3.74,3.72,3.76,3.74,50.0,18.0,25.0,93.0,3.0,0.0,0.0,56.0,8.0,4.0,1.83,0.92,1.0,3.0,0.0,0.0,91.63,68.0,68.09,0.67,0.0,0.0,4.41,4.44,4.41,68.73,6.83,6.67,6.71,6.55,72.0,25.0,47.0,144.0,12.0,5.0,1.0,66.0,23.0,8.0,1.94,2.76,2.13,7.0,3.0,2.0,145.04,97.0,96.69,1.01,1.2,1.2,6.64,6.58,6.5,18.98,28.27,415.0,548.0,0.59,0.08,15.0,1.0,11.0,1.0
8478062,2022,Dysin Mayo,ARI,D,4on5,15,1081.0,35.0,-1.78,0.07,0.05,0.03,0.08,0.03,0.1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,7.0,2.0,26.0,1.0,10.0,8.0,16.0,0.0,0.0,4815.0,0.0,0.0,0.0,0.0,0.85,0.23,0.23,0.23,0.23,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.24,0.24,0.24,20.42,2.97,2.72,2.97,2.72,18.0,10.0,8.0,36.0,3.0,3.0,1.0,12.0,13.0,3.0,0.55,1.43,0.99,0.0,1.0,2.0,36.0,28.0,28.0,0.43,0.85,0.85,2.55,2.55,2.36,0.7,13.14,15.0,163.0,0.04,0.0,1.0,0.0,1.0,0.0
8478062,2022,Dysin Mayo,ARI,D,5on4,15,58.0,3.0,-0.45,0.0,0.89,0.0,0.8,0.0,0.82,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,3.06,0.4,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8482699,2022,Dylan Guenther,ARI,R,other,33,395.0,9.0,4.72,0.25,0.39,0.67,0.36,0.56,0.35,62.0,1.52,0.14,0.11,0.35,0.05,0.71,0.64,0.14,0.14,0.14,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.06,0.08,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.03,0.2,0.0,0.17,0.17,0.17,9.0,2.0,0.0,0.0,7.0,4.0,1.0,0.0,4.0,0.0,0.0,1426.0,0.0,0.0,0.0,0.0,3.65,0.48,0.47,0.48,0.47,3.0,2.0,5.0,10.0,0.0,1.0,0.0,2.0,2.0,1.0,0.11,0.17,0.2,0.0,0.0,0.0,10.0,5.0,5.0,0.08,0.2,0.2,0.36,0.36,0.36,2.87,1.44,1.44,1.44,1.44,2.0,2.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.09,0.0,1.35,0.0,0.0,1.0,5.0,4.0,4.0,0.03,0.0,0.0,1.47,1.47,1.47,2.92,4.59,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8482699,2022,Dylan Guenther,ARI,R,all,33,25962.0,601.0,9.38,0.46,0.4,0.5,0.41,0.48,0.41,290.0,54.76,5.71,3.7,12.63,1.71,29.51,20.74,5.56,5.68,5.53,3.0,6.0,53.0,21.0,34.0,108.0,15.0,6.0,3.0,1.0,17.0,1.0,16.0,31.0,47.0,68.0,5.0,10.0,2.0,18.0,10.0,15.0,53.0,14.0,7.0,1.58,1.42,2.72,0.0,2.0,4.0,105.9,74.0,73.33,5.0,0.84,0.47,1.12,5.44,5.43,5.37,601.0,85.0,53.0,94.0,369.0,101.0,98.0,80.0,322.0,2.0,2.0,93933.0,10.0,2.0,1.0,11.0,190.72,16.97,16.51,16.88,16.42,191.0,75.0,109.0,375.0,17.0,13.0,2.0,203.0,48.0,15.0,5.64,5.76,5.57,3.0,7.0,7.0,367.71,266.0,262.64,2.83,3.09,3.09,16.7,16.66,16.41,204.73,20.27,19.3,20.54,19.54,207.0,77.0,92.0,376.0,17.0,16.0,2.0,201.0,63.0,20.0,6.27,7.9,6.1,9.0,4.0,4.0,385.37,284.0,289.34,2.93,3.43,3.43,19.76,19.96,19.45,68.04,102.78,1196.0,1687.0,0.0,0.0,0.0,0.0,0.0,0.0
8482699,2022,Dylan Guenther,ARI,R,5on5,33,21673.0,512.0,9.38,0.39,0.43,0.45,0.44,0.44,0.44,274.0,40.21,3.29,2.56,9.76,1.27,22.33,15.79,3.18,3.26,3.15,2.0,5.0,40.0,15.0,26.0,81.0,9.0,2.0,1.0,1.0,15.0,1.0,11.0,25.0,38.0,53.0,5.0,10.0,2.0,18.0,9.0,10.0,41.0,11.0,3.0,1.29,1.14,0.85,0.0,1.0,1.0,78.9,55.0,54.33,5.0,0.53,0.22,0.83,2.99,2.98,2.95,512.0,53.0,52.0,91.0,316.0,83.0,92.0,65.0,272.0,2.0,2.0,71370.0,10.0,2.0,1.0,11.0,149.15,11.65,11.32,11.56,11.23,150.0,58.0,80.0,288.0,10.0,8.0,2.0,160.0,40.0,8.0,4.61,4.93,2.11,2.0,5.0,3.0,280.71,208.0,204.64,1.98,1.71,1.71,11.93,11.88,11.7,194.84,18.05,17.08,18.32,17.32,196.0,73.0,90.0,359.0,16.0,16.0,2.0,192.0,60.0,17.0,5.96,7.55,4.54,9.0,4.0,3.0,368.37,269.0,274.34,2.78,3.43,3.43,17.4,17.59,17.09,43.52,56.94,918.0,1174.0,0.95,0.29,19.0,7.0,18.0,5.0
8482699,2022,Dylan Guenther,ARI,R,4on5,33,123.0,5.0,-0.56,1.0,0.25,1.0,0.13,1.0,0.14,28.0,0.61,0.1,0.05,0.05,0.02,0.21,0.57,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.11,0.11,0.11,5.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,1270.0,0.0,0.0,0.0,0.0,0.61,0.1,0.1,0.1,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.96,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8482699,2022,Dylan Guenther,ARI,R,5on4,33,3771.0,75.0,8.39,0.86,0.89,0.86,0.87,0.82,0.86,155.0,12.41,2.18,0.99,2.46,0.37,6.27,3.74,2.14,2.18,2.14,1.0,1.0,10.0,6.0,6.0,22.0,6.0,4.0,1.0,0.0,2.0,0.0,4.0,5.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,1.0,4.0,0.22,0.1,1.86,0.0,1.0,3.0,22.0,16.0,16.0,0.0,0.28,0.05,0.3,2.16,2.16,2.13,75.0,30.0,1.0,3.0,41.0,13.0,5.0,14.0,43.0,0.0,0.0,6105.0,0.0,0.0,0.0,0.0,36.57,4.7,4.58,4.7,4.58,37.0,14.0,24.0,75.0,7.0,4.0,0.0,40.0,5.0,6.0,0.88,0.57,3.25,1.0,2.0,4.0,75.0,51.0,51.0,0.75,1.19,1.19,4.26,4.26,4.19,7.02,0.78,0.77,0.78,0.77,9.0,2.0,1.0,12.0,0.0,0.0,0.0,7.0,3.0,1.0,0.22,0.34,0.21,0.0,0.0,0.0,12.0,11.0,11.0,0.12,0.0,0.0,0.9,0.9,0.89,11.93,1.52,158.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8479343,2022,Clayton Keller,ARI,R,other,82,4655.0,70.0,61.6,0.42,0.35,0.54,0.28,0.51,0.27,146.0,18.86,5.06,1.12,3.07,0.56,9.41,6.77,4.98,5.06,4.98,6.0,2.0,17.0,9.0,8.0,34.0,15.0,7.0,1.0,1.0,1.0,0.0,8.0,9.0,10.0,19.0,0.0,0.0,2.0,0.0,6.0,2.0,14.0,6.0,6.0,0.62,0.8,3.63,1.0,0.0,6.0,34.0,26.0,26.0,0.0,0.31,0.15,0.58,4.79,4.79,4.76,70.0,15.0,12.0,9.0,34.0,8.0,8.0,23.0,31.0,2.0,6.0,3755.0,0.0,0.0,0.0,2.0,65.1,14.88,13.83,14.88,13.83,64.0,25.0,34.0,123.0,17.0,7.0,1.0,42.0,29.0,18.0,1.63,3.81,9.45,2.0,3.0,12.0,123.0,89.0,89.0,1.35,1.83,1.83,14.39,14.39,14.03,60.77,20.25,19.53,20.25,19.53,58.0,27.0,18.0,103.0,13.0,6.0,3.0,35.0,20.0,30.0,1.42,2.66,16.18,0.0,4.0,9.0,103.0,85.0,85.0,1.13,3.27,3.27,18.12,18.12,17.77,8.96,16.92,61.0,159.0,0.0,0.1,0.0,1.0,0.0,1.0
8479343,2022,Clayton Keller,ARI,R,all,82,102091.0,2067.0,77.36,0.52,0.36,0.53,0.38,0.53,0.37,143.0,218.67,24.95,16.13,45.29,6.88,123.61,85.14,24.32,24.9,24.27,38.0,11.0,224.0,78.0,81.0,383.0,86.0,37.0,16.0,2.0,37.0,6.0,99.0,107.0,187.0,265.0,19.0,39.0,22.0,18.0,58.0,63.0,212.0,68.0,22.0,7.56,7.76,9.63,16.0,8.0,13.0,376.21,302.0,298.95,15.0,3.63,3.19,3.42,25.15,24.99,24.47,2067.0,338.0,264.0,316.0,1149.0,209.0,309.0,329.0,1220.0,22.0,41.0,197418.0,39.0,50.0,24.0,34.0,893.73,101.42,95.04,100.68,94.32,889.0,347.0,383.0,1619.0,110.0,73.0,10.0,853.0,276.0,107.0,27.25,33.06,41.11,36.0,32.0,42.0,1592.01,1236.0,1222.29,15.26,15.82,16.17,100.52,99.75,95.16,802.13,94.89,91.48,96.1,92.64,801.0,299.0,315.0,1415.0,87.0,68.0,15.0,723.0,279.0,98.0,23.36,35.34,36.19,27.0,34.0,26.0,1445.24,1100.0,1117.55,12.19,15.8,15.8,91.28,92.39,90.75,122.12,218.39,2335.0,3814.0,0.0,0.0,0.0,0.0,0.0,0.0
8479343,2022,Clayton Keller,ARI,R,5on5,82,79249.0,1735.0,77.36,0.47,0.43,0.49,0.43,0.49,0.43,163.0,153.01,14.75,11.17,32.46,4.89,86.13,62.59,14.36,14.7,14.3,23.0,6.0,158.0,54.0,59.0,271.0,53.0,24.0,13.0,1.0,28.0,5.0,66.0,76.0,134.0,188.0,15.0,33.0,16.0,17.0,48.0,49.0,148.0,52.0,12.0,5.19,5.82,3.75,14.0,7.0,3.0,264.21,212.0,208.95,14.0,2.32,2.64,2.81,14.25,14.1,13.8,1735.0,221.0,221.0,290.0,1003.0,174.0,258.0,268.0,1035.0,16.0,26.0,157374.0,33.0,50.0,24.0,29.0,621.39,57.63,55.99,56.9,55.27,612.0,251.0,265.0,1128.0,65.0,47.0,6.0,627.0,181.0,55.0,20.55,21.35,15.73,31.0,20.0,14.0,1101.01,863.0,849.29,8.8,10.69,11.03,55.41,54.63,53.73,658.93,63.81,61.58,65.01,62.74,651.0,254.0,268.0,1173.0,64.0,57.0,10.0,620.0,230.0,55.0,19.77,29.06,14.97,24.0,28.0,12.0,1203.24,905.0,922.55,9.52,11.35,11.35,61.98,63.08,62.14,96.01,124.82,2022.0,2658.0,0.93,4.12,24.0,56.0,22.0,45.0
8479343,2022,Clayton Keller,ARI,R,4on5,82,2848.0,120.0,62.17,0.15,0.07,0.14,0.07,0.15,0.08,409.0,2.97,0.31,0.14,0.42,0.09,0.9,2.14,0.31,0.31,0.31,0.0,0.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.09,0.22,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.03,0.0,0.0,0.34,0.34,0.34,120.0,1.0,31.0,3.0,85.0,3.0,28.0,15.0,74.0,0.0,4.0,22695.0,2.0,0.0,0.0,0.0,6.48,0.74,0.73,0.74,0.73,6.0,3.0,1.0,10.0,1.0,0.0,0.0,5.0,3.0,1.0,0.17,0.35,0.23,0.0,1.0,0.0,10.0,9.0,9.0,0.09,0.0,0.0,0.83,0.83,0.82,36.49,4.34,4.1,4.34,4.1,37.0,13.0,14.0,64.0,5.0,2.0,0.0,36.0,10.0,4.0,1.01,1.15,2.17,1.0,1.0,3.0,64.0,50.0,50.0,0.86,0.08,0.08,5.12,5.12,4.84,4.62,58.31,57.0,766.0,0.0,0.04,0.0,1.0,0.0,1.0
8479343,2022,Clayton Keller,ARI,R,5on4,82,15339.0,142.0,77.9,0.84,0.86,0.85,0.81,0.84,0.79,179.0,42.27,4.67,3.55,9.09,1.3,26.44,12.95,4.52,4.67,4.52,9.0,3.0,44.0,14.0,14.0,72.0,17.0,5.0,2.0,0.0,6.0,1.0,24.0,20.0,39.0,53.0,3.0,4.0,4.0,1.0,2.0,11.0,47.0,7.0,4.0,1.62,0.81,2.25,1.0,0.0,4.0,72.0,58.0,58.0,0.0,0.93,0.39,0.03,5.56,5.56,5.38,142.0,101.0,0.0,14.0,27.0,24.0,15.0,23.0,80.0,4.0,1.0,7957.0,4.0,0.0,0.0,2.0,197.1,27.88,24.21,27.88,24.21,203.0,67.0,81.0,351.0,27.0,19.0,3.0,175.0,62.0,33.0,4.73,7.44,15.71,3.0,8.0,16.0,351.0,270.0,270.0,4.95,3.3,3.3,29.53,29.53,26.21,39.24,5.48,5.26,5.48,5.26,47.0,4.0,12.0,63.0,4.0,2.0,1.0,28.0,15.0,8.0,1.04,1.91,2.53,2.0,0.0,2.0,63.0,51.0,51.0,0.53,0.94,0.94,5.06,5.06,4.98,10.18,1.67,157.0,36.0,0.01,0.22,1.0,5.0,1.0,4.0
8483597,2022,Milos Kelemen,ARI,L,other,14,32.0,0.0,-0.14,0.0,0.15,0.0,0.56,0.0,0.46,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,3.23,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8483597,2022,Milos Kelemen,ARI,L,all,14,6451.0,165.0,-0.91,0.33,0.4,0.42,0.46,0.4,0.45,161.0,13.84,1.6,1.0,3.6,0.52,7.22,5.07,1.48,1.48,1.36,0.0,0.0,12.0,7.0,5.0,24.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,5.0,11.0,18.0,5.0,13.0,1.0,26.0,0.0,2.0,13.0,2.0,4.0,0.36,0.25,1.0,0.0,0.0,1.0,22.19,19.0,17.58,1.0,0.22,0.58,0.5,1.32,1.23,1.17,165.0,12.0,18.0,31.0,104.0,24.0,24.0,18.0,99.0,1.0,2.0,44908.0,13.0,5.0,1.0,6.0,38.9,3.06,2.9,2.89,2.73,36.0,21.0,31.0,88.0,1.0,4.0,1.0,48.0,4.0,5.0,1.25,0.54,1.28,0.0,0.0,1.0,83.19,57.0,54.31,0.56,0.8,0.8,2.82,2.68,2.6,63.69,6.23,6.1,6.5,6.38,52.0,34.0,36.0,122.0,6.0,4.0,0.0,58.0,21.0,7.0,1.78,2.65,1.8,3.0,3.0,0.0,131.17,86.0,90.92,0.92,0.96,0.96,6.19,6.52,6.45,33.57,50.25,599.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0
8483597,2022,Milos Kelemen,ARI,L,5on5,14,6323.0,162.0,-0.91,0.33,0.51,0.43,0.5,0.4,0.5,158.0,13.84,1.6,1.0,3.6,0.52,7.22,5.07,1.48,1.48,1.36,0.0,0.0,12.0,7.0,5.0,24.0,1.0,1.0,2.0,1.0,3.0,1.0,7.0,5.0,11.0,18.0,5.0,13.0,1.0,26.0,0.0,2.0,13.0,2.0,4.0,0.36,0.25,1.0,0.0,0.0,1.0,22.19,19.0,17.58,1.0,0.22,0.58,0.5,1.32,1.23,1.17,162.0,12.0,18.0,31.0,101.0,23.0,23.0,18.0,98.0,1.0,2.0,34640.0,13.0,5.0,1.0,6.0,38.9,3.06,2.9,2.89,2.73,36.0,21.0,31.0,88.0,1.0,4.0,1.0,48.0,4.0,5.0,1.25,0.54,1.28,0.0,0.0,1.0,83.19,57.0,54.31,0.56,0.8,0.8,2.82,2.68,2.6,62.34,6.1,5.98,6.37,6.25,51.0,33.0,34.0,118.0,6.0,4.0,0.0,57.0,20.0,7.0,1.74,2.57,1.8,3.0,3.0,0.0,127.17,84.0,88.92,0.89,0.96,0.96,6.02,6.35,6.29,24.72,23.55,472.0,476.0,0.04,0.14,2.0,3.0,2.0,3.0
